"TIME (America/New York)","DAI-ETH Pool ROI (USD)","DAI-ETH HODL ROI (USD)","Impermanent Gain/Loss","DAI-ETH Pool Value","DAI-ETH HODL Value"
"2021-02-07 04:00:00",0.5592833305830183,0.6128099956597226,-0.033188450729317975,1.5546060625429958,1.6079721676015546
"2021-02-07 05:00:00",0.5614827469078782,0.6149633420243776,-0.03311567125075465,1.5567988814397418,1.6101190547307822
"2021-02-07 06:00:00",0.5579024725977788,0.6078043269074442,-0.03103726832583531,1.5532293466163518,1.6029815139873302
"2021-02-07 07:00:00",0.5508613715272261,0.6003182730138596,-0.030904415903151516,1.5462093662211491,1.5955179154615007
"2021-02-07 08:00:00",0.5388703513725372,0.5815325054003833,-0.026975198980842663,1.5342543146516665,1.5767884981396887
"2021-02-07 09:00:00",0.5326976626375126,0.5715629069990054,-0.024730314127678343,1.5281001416790918,1.566848804812687
"2021-02-07 10:00:00",0.5135367284481906,0.5468582270981857,-0.021541404419786025,1.508996683141143,1.5422182297313525
"2021-02-07 11:00:00",0.5246685907634425,0.5598951467348869,-0.022582643484197806,1.5200951540240544,1.5552160434747493
"2021-02-07 12:00:00",0.52412091821101,0.5597515825384807,-0.022843807133365535,1.5195491242848782,1.5550729099173517
"2021-02-07 13:00:00",0.5376620110922081,0.5783602134557173,-0.025785116741129155,1.5330495989412047,1.573625721886902
"2021-02-07 14:00:00",0.5300382807904886,0.5672783879709742,-0.023761003447956175,1.5254487369850813,1.5625771377426827
"2021-02-07 15:00:00",0.5364681395563919,0.5769273077175248,-0.025656964631866286,1.5318593085744223,1.5721971143311386
"2021-02-07 16:00:00",0.544936208614079,0.5884290206226575,-0.027381023290250384,1.5403019765853672,1.5836643263901957
"2021-02-07 17:00:00",0.547302668819668,0.590413923109341,-0.02710693968610911,1.5426613382935437,1.5856432749102196
"2021-02-07 18:00:00",0.5517211035323237,0.5987106072428332,-0.029392126065610147,1.5470665193510984,1.5939150720877784
"2021-02-07 19:00:00",0.5437093833914635,0.5869368127326431,-0.027239540348644176,1.539078831380547,1.5821765945669335
"2021-02-07 20:00:00",0.5429386741218258,0.585053464606454,-0.026569949484375632,1.5383104339510763,1.5802988957822246
"2021-02-07 21:00:00",0.5299090666586619,0.5687080973907135,-0.02473311051086391,1.525319910447425,1.5640025585677553
"2021-02-07 22:00:00",0.5343947095162329,0.5747377172909989,-0.025618874388915747,1.5297920980505435,1.5700140918586991
"2021-02-07 23:00:00",0.5545015513597416,0.6018147517083614,-0.029537248485294265,1.5498386268727455,1.5970099052784308
"2021-02-08 00:00:00",0.5473117458002794,0.5935458798379782,-0.02901336862820636,1.542670388046601,1.5887658369375717
"2021-02-08 01:00:00",0.560931730942968,0.6112250122490075,-0.03121431266501884,1.5562495183170775,1.6063919385495282
"2021-02-08 02:00:00",0.5649028428000913,0.6167879965137826,-0.03209150106604519,1.5602087183207176,1.6119382359377117
"2021-02-08 03:00:00",0.5607677185457576,0.611371180859136,-0.031403976262252664,1.5560859978958463,1.606537668708379
"2021-02-08 04:00:00",0.5597329613003741,0.609171230938222,-0.03072281475540861,1.5550543445360097,1.6043443178161683
"2021-02-08 05:00:00",0.5699119647297612,0.6224350332765243,-0.03237298718870241,1.5652028147540902,1.6175683336977378
"2021-02-08 06:00:00",0.5765782489761222,0.6317241982702457,-0.03379612152138356,1.5718491026356856,1.6268296346633564
"2021-02-08 07:00:00",0.6041726978029154,0.6703868013106615,-0.03963998246142242,1.5993607784147277,1.6653762643242085
"2021-02-08 08:00:00",0.5888269605466558,0.6489126788874384,-0.03643959993158874,1.5840610726429403,1.6439665562537382
"2021-02-08 09:00:00",0.6012431323593432,0.6668074849503323,-0.03933528807794062,1.5964400005741215,1.661807684577097
